,fichier,type,set,anomalie,machine,x,y,z
20750,dataset/valve/train/normal_id_02_00000101.wav,valve,train,non,valve_02,-5284.191,-74.28987,-228.70941
20751,dataset/valve/train/normal_id_04_00000725.wav,valve,train,non,valve_04,-7709.612,-2154.8186,-813.2294
20752,dataset/valve/train/normal_id_00_00000339.wav,valve,train,non,valve_00,-3749.6997,-1716.2817,-183.3137
20753,dataset/valve/train/normal_id_06_00000682.wav,valve,train,non,valve_06,-7230.612,2462.818,-741.4031
20754,dataset/valve/train/normal_id_06_00000459.wav,valve,train,non,valve_06,-7578.8613,2744.8694,-864.7182
20755,dataset/valve/train/normal_id_04_00000052.wav,valve,train,non,valve_04,-7697.518,-2424.0615,-813.0059
20756,dataset/valve/train/normal_id_00_00000875.wav,valve,train,non,valve_00,-4004.9026,-1617.9618,-160.94315
20757,dataset/valve/train/normal_id_04_00000143.wav,valve,train,non,valve_04,-8751.022,-2236.3481,-925.0721
20758,dataset/valve/train/normal_id_04_00000574.wav,valve,train,non,valve_04,-8035.2363,-2658.2507,-982.65186
20759,dataset/valve/train/normal_id_04_00000463.wav,valve,train,non,valve_04,-7975.5967,-2443.7432,-846.6027
20760,dataset/valve/train/normal_id_06_00000717.wav,valve,train,non,valve_06,-7619.379,2451.395,-811.16986
20761,dataset/valve/train/normal_id_06_00000684.wav,valve,train,non,valve_06,-7117.0786,2313.7297,-807.6483
20762,dataset/valve/train/normal_id_00_00000336.wav,valve,train,non,valve_00,-4312.8125,-1997.3389,-266.16528
20763,dataset/valve/train/normal_id_02_00000274.wav,valve,train,non,valve_02,-5147.983,81.86241,-179.12964
20764,dataset/valve/train/normal_id_04_00000391.wav,valve,train,non,valve_04,-7729.503,-2254.9568,-842.2493
20765,dataset/valve/train/normal_id_06_00000317.wav,valve,train,non,valve_06,-6976.483,2116.5806,-622.27435
20766,dataset/valve/train/normal_id_02_00000596.wav,valve,train,non,valve_02,-4953.8525,-86.53204,-137.72003
20767,dataset/valve/train/normal_id_02_00000013.wav,valve,train,non,valve_02,-5024.386,-194.97086,-198.35182
20768,dataset/valve/train/normal_id_04_00000091.wav,valve,train,non,valve_04,-8277.945,-2404.6506,-919.39197
20769,dataset/valve/train/normal_id_02_00000142.wav,valve,train,non,valve_02,-4981.352,86.538765,-187.95236
20770,dataset/valve/train/normal_id_02_00000581.wav,valve,train,non,valve_02,-4684.8706,-81.051636,-163.41545
20771,dataset/valve/train/normal_id_06_00000123.wav,valve,train,non,valve_06,-7288.499,2416.2974,-738.2837
20772,dataset/valve/train/normal_id_06_00000780.wav,valve,train,non,valve_06,-7784.242,2525.9026,-817.74945
20773,dataset/valve/train/normal_id_04_00000366.wav,valve,train,non,valve_04,-7984.8926,-2739.5703,-900.9731
20774,dataset/valve/train/normal_id_00_00000430.wav,valve,train,non,valve_00,-3838.483,-1890.775,-226.18127
20775,dataset/valve/train/normal_id_00_00000357.wav,valve,train,non,valve_00,-3896.0115,-1619.0306,-199.12462
20776,dataset/valve/train/normal_id_04_00000368.wav,valve,train,non,valve_04,-6863.759,-2017.8209,-694.0878
20777,dataset/valve/train/normal_id_04_00000034.wav,valve,train,non,valve_04,-8340.89,-2635.2307,-926.1886
20778,dataset/valve/train/normal_id_04_00000541.wav,valve,train,non,valve_04,-7133.973,-2099.8213,-700.7842
20779,dataset/valve/train/normal_id_06_00000685.wav,valve,train,non,valve_06,-7743.3823,2489.7148,-864.6551
20780,dataset/valve/train/normal_id_06_00000119.wav,valve,train,non,valve_06,-7806.844,2459.631,-820.1136
20781,dataset/valve/train/normal_id_06_00000640.wav,valve,train,non,valve_06,-7359.835,2584.4883,-831.0332
20782,dataset/valve/train/normal_id_06_00000142.wav,valve,train,non,valve_06,-7562.815,2401.7334,-793.98254
20783,dataset/valve/train/normal_id_02_00000549.wav,valve,train,non,valve_02,-4696.2227,147.3226,-101.21223
20784,dataset/valve/train/normal_id_00_00000440.wav,valve,train,non,valve_00,-4139.98,-1750.3862,-231.04979
20785,dataset/valve/train/normal_id_04_00000103.wav,valve,train,non,valve_04,-7897.7817,-2271.5835,-814.1675
20786,dataset/valve/train/normal_id_02_00000546.wav,valve,train,non,valve_02,-4811.581,65.46034,-173.61784
20787,dataset/valve/train/normal_id_02_00000190.wav,valve,train,non,valve_02,-4679.4805,-60.24196,-144.92155
20788,dataset/valve/train/normal_id_04_00000569.wav,valve,train,non,valve_04,-6560.9814,-2101.2166,-638.2912
20789,dataset/valve/train/normal_id_04_00000861.wav,valve,train,non,valve_04,-8555.78,-2643.592,-913.4842
20790,dataset/valve/train/normal_id_00_00000846.wav,valve,train,non,valve_00,-3970.8914,-1470.3063,-155.93735
20791,dataset/valve/train/normal_id_00_00000883.wav,valve,train,non,valve_00,-3887.5464,-1611.7843,-165.6788
20792,dataset/valve/train/normal_id_02_00000558.wav,valve,train,non,valve_02,-4992.202,-35.02583,-225.67763
20793,dataset/valve/train/normal_id_04_00000483.wav,valve,train,non,valve_04,-8043.9897,-2537.2285,-894.62164
20794,dataset/valve/train/normal_id_02_00000242.wav,valve,train,non,valve_02,-4857.327,70.85154,-200.92036
20795,dataset/valve/train/normal_id_00_00000614.wav,valve,train,non,valve_00,-3965.5215,-1589.7073,-147.01346
20796,dataset/valve/train/normal_id_00_00000703.wav,valve,train,non,valve_00,-4040.796,-1746.2812,-218.40247
20797,dataset/valve/train/normal_id_02_00000425.wav,valve,train,non,valve_02,-4711.2734,31.191196,-129.71544
20798,dataset/valve/train/normal_id_06_00000797.wav,valve,train,non,valve_06,-6700.2046,2402.2273,-686.0976
20799,dataset/valve/train/normal_id_00_00000245.wav,valve,train,non,valve_00,-3813.3735,-1606.9736,-194.39584
20800,dataset/valve/train/normal_id_00_00000624.wav,valve,train,non,valve_00,-4032.3481,-1830.4935,-222.51784
20801,dataset/valve/train/normal_id_06_00000159.wav,valve,train,non,valve_06,-7740.5405,2795.0464,-861.3255
20802,dataset/valve/train/normal_id_04_00000361.wav,valve,train,non,valve_04,-7517.9614,-2294.818,-748.7932
20803,dataset/valve/train/normal_id_06_00000838.wav,valve,train,non,valve_06,-7093.532,2529.0562,-745.7769
20804,dataset/valve/train/normal_id_02_00000346.wav,valve,train,non,valve_02,-4852.3286,13.389952,-218.00452
20805,dataset/valve/train/normal_id_04_00000458.wav,valve,train,non,valve_04,-7525.4155,-2652.0063,-841.6044
20806,dataset/valve/train/normal_id_06_00000828.wav,valve,train,non,valve_06,-7110.1953,2576.6335,-760.9136
20807,dataset/valve/train/normal_id_06_00000447.wav,valve,train,non,valve_06,-7767.0366,2385.3945,-1012.6517
20808,dataset/valve/train/normal_id_04_00000589.wav,valve,train,non,valve_04,-7889.684,-2350.667,-894.4656
20809,dataset/valve/train/normal_id_04_00000807.wav,valve,train,non,valve_04,-7835.253,-1894.2476,-798.88837
20810,dataset/valve/train/normal_id_04_00000698.wav,valve,train,non,valve_04,-7616.5664,-2417.6343,-811.8239
20811,dataset/valve/train/normal_id_00_00000272.wav,valve,train,non,valve_00,-4369.5796,-1888.1915,-301.62384
20812,dataset/valve/train/normal_id_02_00000183.wav,valve,train,non,valve_02,-4746.1978,49.51894,-185.84602
20813,dataset/valve/train/normal_id_02_00000026.wav,valve,train,non,valve_02,-4974.467,-100.98486,-181.61823
20814,dataset/valve/train/normal_id_04_00000267.wav,valve,train,non,valve_04,-8272.765,-2329.1987,-904.619
20815,dataset/valve/train/normal_id_06_00000431.wav,valve,train,non,valve_06,-7636.3496,2444.5386,-815.06244
20816,dataset/valve/train/normal_id_00_00000683.wav,valve,train,non,valve_00,-3971.12,-1536.8352,-198.70366
20817,dataset/valve/train/normal_id_02_00000347.wav,valve,train,non,valve_02,-4815.31,115.5597,-107.27447
20818,dataset/valve/train/normal_id_04_00000245.wav,valve,train,non,valve_04,-7955.271,-2104.137,-860.4005
20819,dataset/valve/train/normal_id_00_00000450.wav,valve,train,non,valve_00,-4320.2427,-1919.4377,-232.75111
20820,dataset/valve/train/normal_id_00_00000675.wav,valve,train,non,valve_00,-4089.3328,-1762.487,-246.99489
20821,dataset/valve/train/normal_id_02_00000116.wav,valve,train,non,valve_02,-4966.1304,-163.4511,-229.81459
20822,dataset/valve/train/normal_id_00_00000529.wav,valve,train,non,valve_00,-4001.4453,-1848.8838,-232.98335
20823,dataset/valve/train/normal_id_00_00000848.wav,valve,train,non,valve_00,-4138.299,-1824.6437,-259.8735
20824,dataset/valve/train/normal_id_04_00000536.wav,valve,train,non,valve_04,-8327.699,-2557.1702,-939.6649
20825,dataset/valve/train/normal_id_00_00000294.wav,valve,train,non,valve_00,-3984.6216,-1557.4921,-236.14923
20826,dataset/valve/train/normal_id_06_00000004.wav,valve,train,non,valve_06,-7677.411,2535.3875,-812.2272
20827,dataset/valve/train/normal_id_06_00000749.wav,valve,train,non,valve_06,-7181.5596,2487.4478,-764.2291
20828,dataset/valve/train/normal_id_04_00000637.wav,valve,train,non,valve_04,-8017.348,-2464.5562,-865.4273
20829,dataset/valve/train/normal_id_00_00000808.wav,valve,train,non,valve_00,-4155.7617,-1985.1047,-276.31183
20830,dataset/valve/train/normal_id_00_00000580.wav,valve,train,non,valve_00,-3664.4333,-1442.9675,-130.03
20831,dataset/valve/train/normal_id_00_00000824.wav,valve,train,non,valve_00,-4571.411,-2064.549,-342.76367
20832,dataset/valve/train/normal_id_04_00000059.wav,valve,train,non,valve_04,-8854.863,-2560.6746,-1017.88995
20833,dataset/valve/train/normal_id_04_00000430.wav,valve,train,non,valve_04,-7926.619,-2253.521,-821.8798
20834,dataset/valve/train/normal_id_00_00000089.wav,valve,train,non,valve_00,-4143.6436,-1778.5804,-248.95935
20835,dataset/valve/train/normal_id_00_00000377.wav,valve,train,non,valve_00,-3901.3928,-1885.1346,-229.67802
20836,dataset/valve/train/normal_id_00_00000621.wav,valve,train,non,valve_00,-3878.5725,-1787.3606,-220.59846
20837,dataset/valve/train/normal_id_00_00000406.wav,valve,train,non,valve_00,-4187.5444,-1513.0269,-196.00125
20838,dataset/valve/train/normal_id_06_00000344.wav,valve,train,non,valve_06,-6811.933,2289.7673,-645.40155
20839,dataset/valve/train/normal_id_06_00000596.wav,valve,train,non,valve_06,-7201.5986,2484.061,-717.3944
20840,dataset/valve/train/normal_id_02_00000279.wav,valve,train,non,valve_02,-4703.4053,75.37725,-150.46568
20841,dataset/valve/train/normal_id_06_00000642.wav,valve,train,non,valve_06,-7015.1074,2602.5908,-785.919
20842,dataset/valve/train/normal_id_06_00000863.wav,valve,train,non,valve_06,-7763.499,2863.384,-868.75287
20843,dataset/valve/train/normal_id_02_00000104.wav,valve,train,non,valve_02,-4891.3496,61.17025,-203.99274
20844,dataset/valve/train/normal_id_04_00000128.wav,valve,train,non,valve_04,-7506.5195,-2035.2463,-751.35864
20845,dataset/valve/train/normal_id_00_00000168.wav,valve,train,non,valve_00,-4084.5388,-1966.01,-264.40247
20846,dataset/valve/train/normal_id_00_00000138.wav,valve,train,non,valve_00,-4121.928,-1592.9089,-204.83539
20847,dataset/valve/train/normal_id_06_00000442.wav,valve,train,non,valve_06,-7650.5293,2962.904,-932.91504
20848,dataset/valve/train/normal_id_06_00000203.wav,valve,train,non,valve_06,-8763.609,3427.1584,-1064.2764
20849,dataset/valve/train/normal_id_00_00000657.wav,valve,train,non,valve_00,-4006.1035,-1989.3293,-253.56941
20850,dataset/valve/train/normal_id_06_00000635.wav,valve,train,non,valve_06,-8195.392,3561.7942,-1064.8186
20851,dataset/valve/train/normal_id_00_00000298.wav,valve,train,non,valve_00,-4141.296,-1822.8578,-252.18466
20852,dataset/valve/train/normal_id_04_00000125.wav,valve,train,non,valve_04,-6919.9673,-1846.1847,-672.397
20853,dataset/valve/train/normal_id_04_00000844.wav,valve,train,non,valve_04,-7592.2227,-2588.3457,-826.7772
20854,dataset/valve/train/normal_id_04_00000345.wav,valve,train,non,valve_04,-7452.948,-2237.2415,-789.7425
20855,dataset/valve/train/normal_id_04_00000524.wav,valve,train,non,valve_04,-7512.878,-2317.6782,-764.1245
20856,dataset/valve/train/normal_id_00_00000569.wav,valve,train,non,valve_00,-4242.6523,-1978.1272,-288.27637
20857,dataset/valve/train/normal_id_04_00000382.wav,valve,train,non,valve_04,-8340.136,-2337.0479,-847.34094
20858,dataset/valve/train/normal_id_06_00000240.wav,valve,train,non,valve_06,-7650.047,2300.8003,-744.10034
20859,dataset/valve/train/normal_id_06_00000854.wav,valve,train,non,valve_06,-6838.925,2313.3674,-673.3484
20860,dataset/valve/train/normal_id_04_00000610.wav,valve,train,non,valve_04,-7243.6045,-2768.5642,-862.35284
20861,dataset/valve/train/normal_id_00_00000592.wav,valve,train,non,valve_00,-3990.8223,-1962.0342,-276.93454
20862,dataset/valve/train/normal_id_04_00000241.wav,valve,train,non,valve_04,-8059.5356,-2451.9673,-905.8068
20863,dataset/valve/train/normal_id_06_00000321.wav,valve,train,non,valve_06,-6067.357,1798.0055,-573.8466
20864,dataset/valve/train/normal_id_02_00000316.wav,valve,train,non,valve_02,-4991.6504,89.075325,-221.72676
20865,dataset/valve/train/normal_id_06_00000218.wav,valve,train,non,valve_06,-7541.5566,2486.5767,-854.0229
20866,dataset/valve/train/normal_id_04_00000163.wav,valve,train,non,valve_04,-7867.331,-2174.3533,-806.4597
20867,dataset/valve/train/normal_id_04_00000577.wav,valve,train,non,valve_04,-8073.551,-2659.0002,-884.1746
20868,dataset/valve/train/normal_id_04_00000209.wav,valve,train,non,valve_04,-8410.136,-2478.8044,-911.3841
20869,dataset/valve/train/normal_id_02_00000174.wav,valve,train,non,valve_02,-4852.4243,202.79099,-199.80728
20870,dataset/valve/train/normal_id_04_00000647.wav,valve,train,non,valve_04,-8079.793,-2246.5254,-870.6168
20871,dataset/valve/train/normal_id_04_00000514.wav,valve,train,non,valve_04,-7650.7134,-2270.7673,-795.4917
20872,dataset/valve/train/normal_id_06_00000732.wav,valve,train,non,valve_06,-8036.914,3181.88,-945.5444
20873,dataset/valve/train/normal_id_02_00000427.wav,valve,train,non,valve_02,-5116.5566,53.707085,-257.0152
20874,dataset/valve/train/normal_id_06_00000417.wav,valve,train,non,valve_06,-6617.792,2236.7043,-672.6387
20875,dataset/valve/train/normal_id_06_00000832.wav,valve,train,non,valve_06,-7463.9155,2348.4355,-668.824
20876,dataset/valve/train/normal_id_02_00000510.wav,valve,train,non,valve_02,-4854.548,176.77486,-294.62027
20877,dataset/valve/train/normal_id_06_00000435.wav,valve,train,non,valve_06,-7667.9497,2502.5366,-887.4367
20878,dataset/valve/train/normal_id_04_00000808.wav,valve,train,non,valve_04,-8134.731,-2530.8472,-880.64075
20879,dataset/valve/train/normal_id_06_00000753.wav,valve,train,non,valve_06,-7154.687,2552.3118,-806.6477
20880,dataset/valve/train/normal_id_04_00000418.wav,valve,train,non,valve_04,-7472.2793,-2257.9692,-795.4795
20881,dataset/valve/train/normal_id_04_00000081.wav,valve,train,non,valve_04,-8261.619,-2255.5588,-870.44714
20882,dataset/valve/train/normal_id_06_00000566.wav,valve,train,non,valve_06,-7665.045,2165.442,-866.32074
20883,dataset/valve/train/normal_id_06_00000322.wav,valve,train,non,valve_06,-7759.6914,2762.3176,-873.9696
20884,dataset/valve/train/normal_id_04_00000649.wav,valve,train,non,valve_04,-8222.111,-2261.1008,-829.5734
20885,dataset/valve/train/normal_id_06_00000299.wav,valve,train,non,valve_06,-6808.0786,2391.1924,-859.77954
20886,dataset/valve/train/normal_id_00_00000779.wav,valve,train,non,valve_00,-4204.419,-1961.3531,-273.5588
20887,dataset/valve/train/normal_id_06_00000264.wav,valve,train,non,valve_06,-8271.18,3067.17,-1138.209
20888,dataset/valve/train/normal_id_06_00000582.wav,valve,train,non,valve_06,-7273.1855,2541.9812,-782.4534
20889,dataset/valve/train/normal_id_04_00000119.wav,valve,train,non,valve_04,-8183.7876,-2610.8806,-873.22144
20890,dataset/valve/train/normal_id_04_00000402.wav,valve,train,non,valve_04,-7747.843,-2236.5251,-795.8412
20891,dataset/valve/train/normal_id_00_00000367.wav,valve,train,non,valve_00,-4135.1646,-1852.6033,-247.5305
20892,dataset/valve/train/normal_id_00_00000064.wav,valve,train,non,valve_00,-4228.8555,-1695.2078,-240.68047
20893,dataset/valve/train/normal_id_02_00000198.wav,valve,train,non,valve_02,-4600.004,7.9616323,-164.563
20894,dataset/valve/train/normal_id_02_00000016.wav,valve,train,non,valve_02,-4789.7593,-39.767303,-122.89914
20895,dataset/valve/train/normal_id_04_00000372.wav,valve,train,non,valve_04,-7529.348,-2246.5684,-734.6201
20896,dataset/valve/train/normal_id_00_00000838.wav,valve,train,non,valve_00,-3986.694,-1734.9521,-233.37474
20897,dataset/valve/train/normal_id_06_00000724.wav,valve,train,non,valve_06,-7432.04,2637.787,-819.5397
20898,dataset/valve/train/normal_id_06_00000680.wav,valve,train,non,valve_06,-7179.855,2126.5476,-688.214
20899,dataset/valve/train/normal_id_00_00000185.wav,valve,train,non,valve_00,-4007.242,-1757.9579,-211.81505
20900,dataset/valve/train/normal_id_06_00000448.wav,valve,train,non,valve_06,-7243.178,2528.0442,-728.2904
20901,dataset/valve/train/normal_id_06_00000564.wav,valve,train,non,valve_06,-7632.661,2840.491,-823.46326
20902,dataset/valve/train/normal_id_06_00000484.wav,valve,train,non,valve_06,-7197.1675,2588.0073,-779.6696
20903,dataset/valve/train/normal_id_04_00000238.wav,valve,train,non,valve_04,-7812.7334,-2275.8503,-827.28827
20904,dataset/valve/train/normal_id_04_00000035.wav,valve,train,non,valve_04,-7231.3115,-2263.6204,-716.66034
20905,dataset/valve/train/normal_id_04_00000440.wav,valve,train,non,valve_04,-7493.8467,-2003.3049,-777.7809
20906,dataset/valve/train/normal_id_00_00000734.wav,valve,train,non,valve_00,-3941.81,-1596.9829,-174.42024
20907,dataset/valve/train/normal_id_04_00000465.wav,valve,train,non,valve_04,-7862.037,-2503.4749,-827.5274
20908,dataset/valve/train/normal_id_00_00000816.wav,valve,train,non,valve_00,-4110.03,-1817.7703,-240.52184
20909,dataset/valve/train/normal_id_02_00000377.wav,valve,train,non,valve_02,-5188.457,23.428137,-179.89395
20910,dataset/valve/train/normal_id_06_00000051.wav,valve,train,non,valve_06,-7268.882,2419.0364,-750.4011
20911,dataset/valve/train/normal_id_02_00000607.wav,valve,train,non,valve_02,-4756.783,41.21555,-201.61722
20912,dataset/valve/train/normal_id_04_00000141.wav,valve,train,non,valve_04,-8106.51,-2485.4854,-914.84155
20913,dataset/valve/train/normal_id_06_00000053.wav,valve,train,non,valve_06,-6952.471,2320.8977,-673.385
20914,dataset/valve/train/normal_id_06_00000636.wav,valve,train,non,valve_06,-7390.0522,2643.4424,-836.07947
20915,dataset/valve/train/normal_id_00_00000195.wav,valve,train,non,valve_00,-4348.3726,-1771.1768,-248.73228
20916,dataset/valve/train/normal_id_00_00000400.wav,valve,train,non,valve_00,-3830.4763,-1532.8984,-128.31567
20917,dataset/valve/train/normal_id_00_00000279.wav,valve,train,non,valve_00,-4197.8003,-1704.3583,-204.02518
20918,dataset/valve/train/normal_id_00_00000213.wav,valve,train,non,valve_00,-3646.6091,-1642.736,-173.69582
20919,dataset/valve/train/normal_id_06_00000839.wav,valve,train,non,valve_06,-7531.8325,2704.9478,-810.3614
20920,dataset/valve/train/normal_id_02_00000055.wav,valve,train,non,valve_02,-4876.0513,33.066254,-145.35358
20921,dataset/valve/train/normal_id_04_00000199.wav,valve,train,non,valve_04,-8119.843,-2533.229,-883.56244
20922,dataset/valve/train/normal_id_06_00000354.wav,valve,train,non,valve_06,-9103.353,3370.3699,-1050.7703
20923,dataset/valve/train/normal_id_06_00000577.wav,valve,train,non,valve_06,-7612.0127,2486.3853,-788.83124
20924,dataset/valve/train/normal_id_00_00000752.wav,valve,train,non,valve_00,-4042.5903,-1675.1389,-220.99234
20925,dataset/valve/train/normal_id_00_00000695.wav,valve,train,non,valve_00,-4280.328,-2113.251,-295.106
20926,dataset/valve/train/normal_id_00_00000590.wav,valve,train,non,valve_00,-4011.2747,-1585.5826,-182.0573
20927,dataset/valve/train/normal_id_04_00000028.wav,valve,train,non,valve_04,-8547.494,-3029.748,-989.4723
20928,dataset/valve/train/normal_id_00_00000537.wav,valve,train,non,valve_00,-3883.4956,-1765.1158,-204.12073
20929,dataset/valve/train/normal_id_04_00000813.wav,valve,train,non,valve_04,-8146.9854,-2315.2854,-876.7319
20930,dataset/valve/train/normal_id_06_00000057.wav,valve,train,non,valve_06,-7927.5127,2868.3591,-951.4896
20931,dataset/valve/train/normal_id_06_00000305.wav,valve,train,non,valve_06,-7550.1973,2423.3887,-937.3877
20932,dataset/valve/train/normal_id_04_00000044.wav,valve,train,non,valve_04,-7307.5356,-2155.3572,-737.7377
20933,dataset/valve/train/normal_id_04_00000349.wav,valve,train,non,valve_04,-8111.018,-2258.274,-874.61694
20934,dataset/valve/train/normal_id_00_00000633.wav,valve,train,non,valve_00,-4253.1934,-1762.681,-225.1844
20935,dataset/valve/train/normal_id_00_00000383.wav,valve,train,non,valve_00,-3858.1982,-1827.0033,-218.3245
20936,dataset/valve/train/normal_id_06_00000065.wav,valve,train,non,valve_06,-8128.0,2968.278,-964.7245
20937,dataset/valve/train/normal_id_06_00000242.wav,valve,train,non,valve_06,-6751.6567,2122.1846,-714.661
20938,dataset/valve/train/normal_id_02_00000451.wav,valve,train,non,valve_02,-4663.15,149.557,-149.2354
20939,dataset/valve/train/normal_id_00_00000012.wav,valve,train,non,valve_00,-3850.116,-1904.8186,-223.11101
20940,dataset/valve/train/normal_id_04_00000619.wav,valve,train,non,valve_04,-8259.323,-2298.5566,-898.99695
20941,dataset/valve/train/normal_id_04_00000580.wav,valve,train,non,valve_04,-7925.0054,-2113.013,-811.4453
20942,dataset/valve/train/normal_id_00_00000228.wav,valve,train,non,valve_00,-4175.8477,-1794.3008,-266.3011
20943,dataset/valve/train/normal_id_04_00000854.wav,valve,train,non,valve_04,-5819.599,-1796.1339,-476.78354
20944,dataset/valve/train/normal_id_04_00000516.wav,valve,train,non,valve_04,-8003.9907,-2138.7905,-905.3316
20945,dataset/valve/train/normal_id_00_00000005.wav,valve,train,non,valve_00,-4296.8027,-2122.1853,-298.86475
20946,dataset/valve/train/normal_id_04_00000377.wav,valve,train,non,valve_04,-7787.4126,-2290.5107,-818.95386
20947,dataset/valve/train/normal_id_06_00000610.wav,valve,train,non,valve_06,-7795.1523,2822.6736,-903.8092
20948,dataset/valve/train/normal_id_04_00000376.wav,valve,train,non,valve_04,-7587.2817,-2318.128,-778.9282
20949,dataset/valve/train/normal_id_00_00000351.wav,valve,train,non,valve_00,-4009.421,-1839.5466,-218.17091
20950,dataset/valve/train/normal_id_02_00000211.wav,valve,train,non,valve_02,-4928.788,174.26228,-131.26907
20951,dataset/valve/train/normal_id_04_00000509.wav,valve,train,non,valve_04,-8147.1123,-2269.9492,-864.1895
20952,dataset/valve/train/normal_id_02_00000326.wav,valve,train,non,valve_02,-4605.6704,89.144356,-121.26844
20953,dataset/valve/train/normal_id_00_00000438.wav,valve,train,non,valve_00,-4154.3833,-1698.3323,-200.268
20954,dataset/valve/train/normal_id_00_00000630.wav,valve,train,non,valve_00,-4330.881,-2121.6418,-321.62582
20955,dataset/valve/train/normal_id_04_00000890.wav,valve,train,non,valve_04,-7977.3125,-2526.9585,-947.057
20956,dataset/valve/train/normal_id_00_00000735.wav,valve,train,non,valve_00,-4035.6357,-1556.4712,-188.71013
20957,dataset/valve/train/normal_id_00_00000153.wav,valve,train,non,valve_00,-4150.256,-1854.0457,-241.65323
20958,dataset/valve/train/normal_id_00_00000282.wav,valve,train,non,valve_00,-3813.8555,-1572.2495,-136.17197
20959,dataset/valve/train/normal_id_02_00000367.wav,valve,train,non,valve_02,-5001.44,123.8581,-229.57874
20960,dataset/valve/train/normal_id_04_00000549.wav,valve,train,non,valve_04,-7951.423,-2375.7446,-837.11646
20961,dataset/valve/train/normal_id_02_00000041.wav,valve,train,non,valve_02,-4700.101,130.8231,-189.55426
20962,dataset/valve/train/normal_id_00_00000436.wav,valve,train,non,valve_00,-4040.917,-1511.8374,-180.74232
20963,dataset/valve/train/normal_id_00_00000878.wav,valve,train,non,valve_00,-4067.157,-1597.4122,-184.98749
20964,dataset/valve/train/normal_id_06_00000579.wav,valve,train,non,valve_06,-7640.53,2688.626,-862.30383
20965,dataset/valve/train/normal_id_02_00000072.wav,valve,train,non,valve_02,-4632.249,145.39949,-77.968094
20966,dataset/valve/train/normal_id_00_00000075.wav,valve,train,non,valve_00,-4016.0017,-1752.3596,-208.64304
20967,dataset/valve/train/normal_id_04_00000495.wav,valve,train,non,valve_04,-7122.1743,-2201.0876,-715.2995
20968,dataset/valve/train/normal_id_02_00000439.wav,valve,train,non,valve_02,-4808.346,64.53864,-117.14144
20969,dataset/valve/train/normal_id_06_00000364.wav,valve,train,non,valve_06,-6765.7666,2123.265,-659.77124
20970,dataset/valve/train/normal_id_02_00000484.wav,valve,train,non,valve_02,-5040.4683,108.347664,-179.17848
20971,dataset/valve/train/normal_id_00_00000815.wav,valve,train,non,valve_00,-4261.256,-1789.2758,-272.89404
20972,dataset/valve/train/normal_id_00_00000843.wav,valve,train,non,valve_00,-4042.5806,-1612.4393,-200.45592
20973,dataset/valve/train/normal_id_04_00000590.wav,valve,train,non,valve_04,-7989.5537,-2252.248,-874.28723
20974,dataset/valve/train/normal_id_00_00000844.wav,valve,train,non,valve_00,-4080.1091,-1668.6847,-221.99384
20975,dataset/valve/train/normal_id_06_00000882.wav,valve,train,non,valve_06,-7724.0337,2753.6035,-832.84705
20976,dataset/valve/train/normal_id_02_00000172.wav,valve,train,non,valve_02,-4860.299,-30.190615,-198.34361
20977,dataset/valve/train/normal_id_02_00000060.wav,valve,train,non,valve_02,-4698.097,259.90915,-158.09741
20978,dataset/valve/train/normal_id_04_00000229.wav,valve,train,non,valve_04,-7215.044,-1953.1237,-689.9542
20979,dataset/valve/train/normal_id_00_00000511.wav,valve,train,non,valve_00,-3913.4,-1592.6926,-142.4814
20980,dataset/valve/train/normal_id_00_00000690.wav,valve,train,non,valve_00,-4231.5107,-1539.4219,-235.98592
20981,dataset/valve/train/normal_id_06_00000107.wav,valve,train,non,valve_06,-7946.08,2942.4795,-922.58
20982,dataset/valve/train/normal_id_02_00000040.wav,valve,train,non,valve_02,-5258.3564,29.022596,-235.52702
20983,dataset/valve/train/normal_id_02_00000374.wav,valve,train,non,valve_02,-4718.8335,-174.08119,-162.64568
20984,dataset/valve/train/normal_id_06_00000603.wav,valve,train,non,valve_06,-7453.901,2663.683,-807.89984
20985,dataset/valve/train/normal_id_04_00000651.wav,valve,train,non,valve_04,-8026.456,-2147.552,-832.3807
20986,dataset/valve/train/normal_id_00_00000573.wav,valve,train,non,valve_00,-3967.512,-1777.9794,-184.77017
20987,dataset/valve/train/normal_id_04_00000137.wav,valve,train,non,valve_04,-7886.936,-2172.8333,-780.9947
20988,dataset/valve/train/normal_id_06_00000592.wav,valve,train,non,valve_06,-7392.038,2456.4814,-748.3048
20989,dataset/valve/train/normal_id_02_00000251.wav,valve,train,non,valve_02,-4684.2495,38.993076,-151.06044
20990,dataset/valve/train/normal_id_00_00000275.wav,valve,train,non,valve_00,-4286.782,-1877.0698,-277.61972
20991,dataset/valve/train/normal_id_02_00000036.wav,valve,train,non,valve_02,-4517.8745,140.07079,-154.94815
20992,dataset/valve/train/normal_id_06_00000515.wav,valve,train,non,valve_06,-7483.007,2484.747,-752.8793
20993,dataset/valve/train/normal_id_04_00000179.wav,valve,train,non,valve_04,-7460.9067,-2330.5764,-778.7986
20994,dataset/valve/train/normal_id_04_00000218.wav,valve,train,non,valve_04,-8198.448,-2469.9016,-912.6702
20995,dataset/valve/train/normal_id_02_00000289.wav,valve,train,non,valve_02,-5092.564,170.46924,-165.12738
